siren,nom,chef de l'exécutif,parti politique,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode
2.13403371E8,Villeneuve-lès-Maguelone,Véronique Negret,,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/villeneuve-les-maguelone,29,,,,,9744,43.531960,3.860712,ptf,34.0
210601613,Villeneuve-Loubet,Lionnel Luca,Rassemblement pour la République,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/mairie-de-villeneuve-loubet,2,,,,,14266,43.657900,7.121460,ptf,06
,,,Union pour un mouvement populaire,,,,,,,,,,,,,
216902668,Villeurbanne,Cédric Van Styvendael,,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Villeurbanne,3,,,,,147712,45.773312,4.886899,ptf,69
,,Jean-Paul Bret,Parti socialiste,,,,,,,,,,,,,
,,Gilbert Chabroux,Parti socialiste,,,,,,,,,,,,,
,,Raymond Terracher,Parti socialiste,,,,,,,,,,,,,
,,Charles Hernu,Parti socialiste,,,,,,,,,,,,,
,,,"Parti républicain, radical et radical-socialiste",,,,,,,,,,,,,
,,,Parti socialiste unifié,,,,,,,,,,,,,
219506805,Villiers-le-Bel,Jean-Louis Marsac,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5965d3a888ee3839fc58d95e/,3,5965d3a888ee3839fc58d95e,,27564,49.008456,2.389003,datagouv,95
219400801,Vincennes,Charlotte Libert,,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5bc75fbe8b4c417d0a07c480/,8,5bc75fbe8b4c417d0a07c480,,49461,48.847900,2.439680,datagouv,94
215906363,Wambrechies,Sébastien Brogniart,,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5bd875ac634f41794e19695f/,5,5bd875ac634f41794e19695f,,10162,50.687500,3.053540,datagouv,59
216803759,Wittelsheim,Yves Goepfert,,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Ville+de+Wittelsheim,7,,,,Ville de Wittelsheim,10513,47.804434,7.236899,ptf,68
212203897,Yffiniac,Denis Hamayon,Parti socialiste,COM,BRE-53,http://datarmor.cotesdarmor.fr/web/guest/donnees,8,,,,,5093,48.484065,-2.677555,ptf,22
216803841,Zillisheim,Michel Laugel,,COM,GES-44,https://data.mulhouse-alsace.fr/explore/?refine.publisher=Commune+de+Zillisheim,3,,,,Commune de Zillisheim,2685,47.695055,7.294953,ptf,68
