rentrée;Rentrée universitaire;Niveau géographique;Unité géographique;regroupement;Regroupements de formations ou d’établissements;secteur;Secteur de l’établissement d’inscription;sexe;Sexe de l’étudiant;Nombre total d’étudiants inscrits;Nombre total d’étudiants inscrits hors doubles inscriptions université/CPGE (voir documentation);A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2018;2018-19;Commune;Aix-les-Bains;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;62;62;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73008;R84;A08;D073;UU73601
2018;2018-19;Commune;Albertville;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;30;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73011;R84;A08;D073;UU73401
2018;2018-19;Commune;Le Bourget-du-Lac;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;536;536;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73051;R84;A08;D073;UU73601
2018;2018-19;Commune;La Motte-Servolex;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;10;10;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73179;R84;A08;D073;UU73601
2018;2018-19;Commune;La Motte-Servolex;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;45;45;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73179;R84;A08;D073;UU73601
2018;2018-19;Commune;Moûtiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;12;12;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73181;R84;A08;D073;UU73110
2018;2018-19;Commune;Moûtiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;44;44;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;73181;R84;A08;D073;UU73110
2018;2018-19;Commune;Annecy;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;576;576;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74010;R84;A08;D074;UU74601
2018;2018-19;Commune;Argonay;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;27;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74019;R84;A08;D074;UU74601
2018;2018-19;Commune;Bonneville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;18;18;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74042;R84;A08;D074;UU74502
2018;2018-19;Commune;Chamonix-Mont-Blanc;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;19;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74056;R84;A08;D074;UU74301
2018;2018-19;Commune;La Roche-sur-Foron;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;39;39;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74224;R84;A08;D074;UU74502
2018;2018-19;Commune;Thônes;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;24;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74280;R84;A08;D074;UU74205
2018;2018-19;Commune;Thonon-les-Bains;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;33;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74281;R84;A08;D074;UU74501
2018;2018-19;Commune;Thonon-les-Bains;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;126;126;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;74281;R84;A08;D074;UU74501
2018;2018-19;Commune;Paris  1er;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1266;1266;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75101;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris  5e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;38374;32473;non;;oui;1285;oui;Données diffusables;non;Autres données;COMMUNE;75105;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris  5e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;545;545;non;;oui;126;oui;Données diffusables;non;Autres données;COMMUNE;75105;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris  7e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;2568;2568;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75107;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris  9e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;617;617;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75109;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 10e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;3956;3956;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75110;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 12e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;450;450;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75112;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 15e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;7570;7570;non;;oui;380;oui;Données diffusables;non;Autres données;COMMUNE;75115;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 16e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;7239;6963;oui;777;non;;oui;Données diffusables;non;Autres données;COMMUNE;75116;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 18e;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1615;1590;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75118;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 18e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;411;411;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75118;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 18e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;292;292;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75118;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 19e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1635;1635;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75119;R11;A01;D075;UU00851
2018;2018-19;Commune;Paris 20e;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;587;587;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;75120;R11;A01;D075;UU00851
2018;2018-19;Commune;Auzebosc;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;56;56;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76043;R28;A70;D076;CR76043
2018;2018-19;Commune;Bois-Guillaume;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;19;19;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76108;R28;A70;D076;UU00755
2018;2018-19;Commune;Le Havre;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;5364;5295;oui;808;oui;172;oui;Données diffusables;non;Autres données;COMMUNE;76351;R28;A70;D076;UU76701
2018;2018-19;Commune;Le Havre;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;1007;1007;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76351;R28;A70;D076;UU76701
2018;2018-19;Commune;Le Mesnil-Esnard;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;7;7;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76429;R28;A70;D076;UU00755
2018;2018-19;Commune;Mont-Saint-Aignan;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;2851;2851;non;;oui;684;oui;Données diffusables;non;Autres données;COMMUNE;76451;R28;A70;D076;UU00755
2018;2018-19;Commune;Neufchâtel-en-Bray;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;22;22;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76462;R28;A70;D076;UU76203
2018;2018-19;Commune;Le Petit-Quevilly;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;21;21;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76498;R28;A70;D076;UU00755
2018;2018-19;Commune;Saint-Étienne-du-Rouvray;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2953;2570;oui;2;oui;1187;oui;Données diffusables;non;Autres données;COMMUNE;76575;R28;A70;D076;UU00755
2018;2018-19;Commune;Sotteville-lès-Rouen;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;378;378;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;76681;R28;A70;D076;UU00755
2018;2018-19;Commune;Avon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;62;62;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77014;R11;A24;D077;UU77406
2018;2018-19;Commune;Chailly-en-Brie;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;17;17;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77070;R11;A24;D077;CR77070
2018;2018-19;Commune;Chelles;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;140;140;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77108;R11;A24;D077;UU00851
2018;2018-19;Commune;Coulommiers;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;52;52;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77131;R11;A24;D077;UU77402
2018;2018-19;Commune;Dammarie-les-Lys;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;67;67;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77152;R11;A24;D077;UU00851
2018;2018-19;Commune;Lagny-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;38;38;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77243;R11;A24;D077;UU00851
2018;2018-19;Commune;Lieusaint;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;972;972;oui;508;non;;oui;Données diffusables;non;Autres données;COMMUNE;77251;R11;A24;D077;UU00851
2018;2018-19;Commune;Longperrier;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;25;25;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77259;R11;A24;D077;UU77304
2018;2018-19;Commune;Meaux;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;495;495;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77284;R11;A24;D077;UU77501
2018;2018-19;Commune;Melun;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;1447;1446;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77288;R11;A24;D077;UU00851
2018;2018-19;Commune;Melun;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;87;87;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77288;R11;A24;D077;UU00851
2018;2018-19;Commune;Montereau-Fault-Yonne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;80;80;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77305;R11;A24;D077;UU77403
2018;2018-19;Commune;Montereau-Fault-Yonne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;95;95;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77305;R11;A24;D077;UU77403
2018;2018-19;Commune;Ozoir-la-Ferrière;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;3;3;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77350;R11;A24;D077;UU00851
2018;2018-19;Commune;Pontault-Combault;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;32;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77373;R11;A24;D077;UU00851
2018;2018-19;Commune;Provins;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;182;182;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77379;R11;A24;D077;UU77303
2018;2018-19;Commune;Savigny-le-Temple;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;27;27;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77445;R11;A24;D077;UU00851
2018;2018-19;Commune;Thorigny-sur-Marne;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2;2;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77464;R11;A24;D077;UU00851
2018;2018-19;Commune;Aubergenville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;31;31;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78029;R11;A25;D078;UU00851
2018;2018-19;Commune;Aubergenville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;15;15;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78029;R11;A25;D078;UU00851
2018;2018-19;Commune;Buc;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;473;473;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78117;R11;A25;D078;UU00851
2018;2018-19;Commune;La Celle-Saint-Cloud;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;32;32;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78126;R11;A25;D078;UU00851
2018;2018-19;Commune;Maurepas;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;35;35;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78383;R11;A25;D078;UU00851
2018;2018-19;Commune;Porcheville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;24;24;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78501;R11;A25;D078;UU00851
2018;2018-19;Commune;La Queue-les-Yvelines;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;57;57;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78513;R11;A25;D078;UU78108
2018;2018-19;Commune;Rambouillet;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;327;327;oui;171;non;;oui;Données diffusables;non;Autres données;COMMUNE;78517;R11;A25;D078;UU78401
2018;2018-19;Commune;Saint-Germain-en-Laye;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;273;273;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78551;R11;A25;D078;UU00851
2018;2018-19;Commune;Sartrouville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;120;120;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78586;R11;A25;D078;UU00851
2018;2018-19;Commune;Sartrouville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;91;91;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78586;R11;A25;D078;UU00851
2018;2018-19;Commune;Thiverval-Grignon;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;226;226;non;;oui;226;oui;Données diffusables;non;Autres données;COMMUNE;78615;R11;A25;D078;CR78615
2018;2018-19;Commune;Vélizy-Villacoublay;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;37;37;non;;oui;7;oui;Données diffusables;non;Autres données;COMMUNE;78640;R11;A25;D078;UU00851
2018;2018-19;Commune;Versailles;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1083;1083;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78646;R11;A25;D078;UU00851
2018;2018-19;Commune;Bressuire;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;33;33;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79049;R75;A13;D079;UU79304
2018;2018-19;Commune;Bressuire;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;96;96;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79049;R75;A13;D079;UU79304
2018;2018-19;Commune;Melle;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;74;74;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79174;R75;A13;D079;UU79203
2018;2018-19;Commune;Niort;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;885;885;oui;233;non;;oui;Données diffusables;non;Autres données;COMMUNE;79191;R75;A13;D079;UU79501
2018;2018-19;Commune;Niort;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;93;93;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79191;R75;A13;D079;UU79501
2018;2018-19;Commune;Niort;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;77;77;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79191;R75;A13;D079;UU79501
2018;2018-19;Commune;Parthenay;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;30;30;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79202;R75;A13;D079;UU79303
2018;2018-19;Commune;Saint-Maixent-l'École;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;6;6;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79270;R75;A13;D079;UU79301
2018;2018-19;Commune;Thouars;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;163;163;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;79329;R75;A13;D079;UU79302
2018;2018-19;Commune;Amiens;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;11941;11925;oui;1349;non;;oui;Données diffusables;non;Autres données;COMMUNE;80021;R32;A20;D080;UU80601
