Insee - Statistiques locales; ; ; ; ; 
Référentiel géographique : France par commune; ; ; ; ; 
Code;Libellé;Part des pers. âgées de 65 ans ou + 2017;Nb créations d'entreprises 2020;Flux principal de migration résidentielle 2017;Part des diplômés d'un BAC+5 ou plus dans la pop. non scolarisée de 15 ans ou + 2017
65168;Esquièze-Sère;27.1;7;null;9
65169;Estaing;20.5;3;null;4.3
65170;Estampures;25.6;0;null;4.5
65171;Estarvielle;18.9;0;null;6.2
65172;Estensan;25;0;null;3.4
65173;Esterre;28.3;0;null;7.5
65174;Estirac;29.5;1;null;4.5
65175;Ferrère;45.5;1;null;20
65176;Ferrières;26.2;1;null;8.1
65177;Fontrailles;28.5;2;null;7.6
65178;Fréchède;22;0;null;7
65179;Fréchendets;21.4;0;null;4.3
65180;Fréchet-Aure;33.3;0;null;9.1
65181;Fréchou-Fréchet;11;1;null;14.3
65182;Gaillagos;23.4;1;null;8.5
65183;Galan;51;8;null;5.9
65184;Galez;23;3;null;6.4
65185;Gardères;20.1;8;null;5.4
65186;Gaudent;33.3;0;null;0
65187;Gaussan;35;2;null;3.5
65189;Gayan;18.8;4;null;5
65190;Gazave;36.6;0;null;3.2
65191;Gazost;26.2;0;null;4.7
65192;Gavarnie-Gèdre;26.7;4;null;2.4
65193;Gembrie;25;0;null;0
65194;Générest;19;0;null;1.2
65195;Génos;24.1;2;null;4.4
65196;Gensac;19.6;4;null;6
65197;Ger;24.4;0;null;8.2
65198;Gerde;36.5;12;null;7.7
65199;Germ;27.8;1;null;6.2
65200;Germs-sur-l'Oussouet;26.4;2;null;9.1
65201;Geu;23.5;3;null;3.4
65202;Gez;20.8;2;null;10.5
65203;Gez-ez-Angles;25.9;0;null;8.7
65204;Gonez;25.9;0;null;15
65205;Gouaux;31.6;0;null;9.8
65206;Goudon;29.6;3;null;7
65207;Gourgue;35.5;0;null;2.1
65208;Grailhen;36.4;0;null;13.6
65209;Grézian;48.1;1;null;10.6
65210;Grust;29.7;0;null;0
65211;Guchan;25;0;null;11.9
65212;Guchen;32.9;3;null;7.6
65213;Guizerix;36.1;1;null;9.3
65214;Hachan;32.6;0;null;0
65215;Hagedet;29.6;0;null;11.1
65216;Hauban;27.8;0;null;8.8
65217;Hautaget;16.7;0;null;5.4
65218;Hèches;26.6;6;null;7.1
65219;Hères;28;2;null;0
65220;Hibarette;13;4;null;7
65221;Hiis;19.1;2;null;9.8
65222;Hitte;20;2;null;5.7
65223;Horgues;21.7;9;null;13
65224;Houeydets;22.8;4;null;5.5
65225;Hourc;22.9;1;null;6.2
65226;Ibos;25.1;33;null;8.7
65228;Ilhet;42;0;null;4.8
65229;Ilheu;35;1;null;2.8
65230;Izaourt;29.1;3;null;6.7
65231;Izaux;24.6;2;null;3.1
65232;Jacque;17.8;0;null;7.1
65233;Jarret;14.7;2;null;4.4
65234;Jézeau;25.5;2;null;8.5
65235;Juillan;26.7;41;null;6.6
65236;Julos;14.6;7;null;4.9
65237;Juncalas;25.5;1;null;7.1
65238;Labassère;26.3;1;null;2.6
65239;Labastide;20.4;1;null;6.5
65240;Labatut-Rivière;28.7;3;null;2.6
65241;Laborde;46.6;0;null;8.9
65242;Lacassagne;31.9;2;null;3.4
65243;Lafitole;14.8;6;null;2.5
65244;Lagarde;19.7;5;null;3.8
65245;Lagrange;20.4;0;null;3.3
65247;Arrayou-Lahitte;14.4;0;null;1.3
65248;Lahitte-Toupière;29.7;0;null;5
65249;Lalanne;22.4;0;null;4.3
65250;Lalanne-Trie;35.6;6;null;2.1
65251;Laloubère;22.3;17;null;10.2
65252;Lamarque-Pontacq;21.6;5;null;6.8
65253;Lamarque-Rustaing;33.3;0;null;0
65254;Laméac;26.2;1;null;1.9
65255;Lançon;30;0;null;0
65256;Lanespède;28.7;1;null;8.3
65257;Lanne;18.8;5;null;8.4
65258;Lannemezan;28.4;54;null;3.4
65259;Lansac;15.3;2;null;9.8
65260;Lapeyre;16.1;1;null;7
65261;Laran;34.7;2;null;4.7
65262;Larreule;22.9;2;null;3.8
65263;Larroque;32.3;2;null;1.2
65264;Lascazères;29.5;2;null;7
65265;Laslades;21.3;3;null;7.9
65266;Lassales;14.3;1;null;3.4
65267;Lau-Balagnas;34.5;9;null;7.3
65268;Layrisse;16;2;null;7.3
65269;Lescurry;26.8;3;null;3
65270;Lespouey;24.4;1;null;4.3
65271;Lézignan;25.4;4;null;5
65272;Lhez;42.9;0;null;3
65273;Liac;15.6;2;null;4.1
65274;Libaros;25.5;5;null;2.7
65275;Lies;18.3;0;null;6.9
65276;Lizos;32.5;1;null;4.5
65277;Lombrès;27.2;0;null;4.1
65278;Lomné;38.7;0;null;6.9
65279;Lortet;29.2;4;null;5.3
65280;Loubajac;20.7;4;null;4.3
65281;Loucrup;19.7;3;null;6.3
65282;Loudenvielle;26.6;6;null;9.7
65283;Loudervielle;24.1;0;null;6.7
65284;Louey;24.6;7;null;8.9
65285;Louit;21.8;1;null;4.1
65286;Lourdes;30.8;143;null;4.3
65287;Loures-Barousse;43.4;11;null;5.9
65288;Lubret-Saint-Luc;56.1;0;null;7.4
65289;Luby-Betmont;27.9;1;null;2.3
65290;Luc;29.3;0;null;1.8
65291;Lugagnan;29.5;3;null;8.4
65292;Luquet;18.4;2;null;3.2
65293;Lustar;31;1;null;4.2
65294;Lutilhous;20.8;0;null;5.2
65295;Luz-Saint-Sauveur;33.6;14;null;7.1
65296;Madiran;33.6;3;null;4.3
65297;Mansan;23.8;0;null;0
65298;Marquerie;30.6;0;null;6.9
65299;Marsac;26.3;2;null;2.3
65300;Marsas;16.9;0;null;10.9
65301;Marseillan;16.5;6;null;6.8
65303;Mascaras;21.1;1;null;5.2
65304;Maubourguet;33.2;19;null;4.1
65305;Mauléon-Barousse;30.5;6;null;5.8
65306;Mauvezin;29.9;3;null;1.1
65307;Mazères-de-Neste;30.9;2;null;6.8
65308;Mazerolles;33;2;null;2.2
65309;Mazouau;50;0;null;0
65310;Mérilheu;26.6;1;null;7.4
65311;Mingot;19;4;null;8.1
65313;Momères;18.6;4;null;9.8
65314;Monfaucon;19.6;6;null;6
65315;Monléon-Magnoac;24.9;6;null;6.4
65316;Monlong;33;1;null;3.4
65317;Mont;31.6;0;null;12.5
65318;Montastruc;21.9;1;null;2.9
65319;Montégut;30.8;1;null;0.9
65320;Montgaillard;26.3;8;null;7.5
65321;Montignac;16.8;1;null;9.5
65322;Montoussé;26.8;1;null;3.5
65323;Montsérié;22.5;2;null;1.7
65324;Moulédous;22.1;1;null;6.7
65325;Moumoulous;44.2;0;null;0
65326;Mun;34.3;0;null;0
65327;Nestier;29.6;2;null;4.7
65328;Neuilh;12.2;0;null;9.6
65329;Nistos;28.7;2;null;5.4
65330;Nouilhan;26.5;1;null;1.3
65331;Odos;27.2;33;null;11.6
65332;Oléac-Debat;16.5;3;null;9.9
65333;Oléac-Dessus;19.3;2;null;9.4
65334;Omex;22.9;0;null;7.6
65335;Ordizan;25.9;2;null;4.5
65336;Organ;30;0;null;2.9
65337;Orieux;28.3;1;null;1.1
65338;Orignac;23.9;5;null;5.3
65339;Orincles;18.5;1;null;7.4
65340;Orleix;22.7;20;null;4.6
65341;Oroix;20.5;2;null;2.2
65342;Osmets;27.9;0;null;7.2
65343;Ossen;21.4;0;null;4.4
65344;Ossun;23.8;18;null;6.1
65345;Ossun-ez-Angles;26.4;2;null;12.2
65346;Oueilloux;16.9;2;null;7.8
65347;Ourde;20.2;2;null;2.9
65348;Ourdis-Cotdoussan;34;0;null;7.9
65349;Ourdon;27.3;0;null;0
65350;Oursbelille;27.1;9;null;6.1
65351;Ousté;28.6;1;null;8.7
65352;Ouzous;22.2;6;null;12.5
65353;Ozon;24.1;2;null;2.3
65354;Pailhac;8.7;0;null;14.8
65355;Paréac;29.6;2;null;1.8
65356;Péré;16.9;0;null;9.8
65357;Peyraube;18;0;null;4.1
65358;Peyret-Saint-André;31.5;3;null;4.3
65359;Peyriguère;15.4;0;null;0
65360;Peyrouse;20.9;2;null;4.2
65361;Peyrun;28.4;0;null;1.4
65362;Pierrefitte-Nestalas;29.9;9;null;3.2
65363;Pinas;34.5;0;null;3.7
65364;Pintac;8.7;0;null;16.7
65366;Poueyferré;25.3;2;null;5.4
65367;Poumarous;25;1;null;8
65368;Pouy;32.6;2;null;2.9
65369;Pouyastruc;24.8;5;null;6.6
65370;Pouzac;32.1;7;null;5
65371;Préchac;28.6;3;null;10.1
65372;Pujo;22;4;null;4.3
65373;Puntous;33.3;5;null;5.5
65374;Puydarrieux;38.8;1;null;2
65375;Rabastens-de-Bigorre;31.7;21;null;5.5
65376;Recurt;28.7;3;null;3.6
65377;Réjaumont;23.2;0;null;2.3
65378;Ricaud;29.9;1;null;3.8
65379;Ris;17.6;0;null;23.1
65380;Sabalos;18.5;0;null;1.9
65381;Sabarros;58.8;0;null;0
65382;Sacoué;15.6;1;null;3.8
65383;Sadournin;27.5;1;null;2.5
65384;Sailhan;25.8;1;null;5.1
65385;Saint-Arroman;40.9;2;null;4.9
65386;Saint-Créac;33.7;0;null;4
65387;Saint-Lanne;32.6;3;null;4
65388;Saint-Lary-Soulan;21.8;15;null;9.2
65389;Saint-Laurent-de-Neste;31.9;10;null;5.9
65390;Saint-Lézer;27.4;6;null;7.8
65391;Sainte-Marie;46;0;null;4.2
65392;Saint-Martin;17.6;5;null;5.7
65393;Saint-Pastous;24.6;0;null;7.1
65394;Saint-Paul;23.5;4;null;6.7
65395;Saint-Pé-de-Bigorre;27.9;8;null;4.3
65396;Saint-Savin;28.1;3;null;6.3
65397;Saint-Sever-de-Rustan;19.1;5;null;3
65398;Saléchan;29.1;3;null;3
65399;Saligos;29.3;1;null;1.1
65400;Salles;23.2;4;null;8.4
65401;Salles-Adour;15.4;6;null;15.4
65402;Samuran;8;1;null;0
65403;Sanous;15.2;1;null;2.8
65404;Sariac-Magnoac;33.3;2;null;5.5
65405;Sarlabous;30.9;1;null;7.3
65406;Sarniguet;19.2;3;null;4.8
65407;Sarp;31.8;1;null;2.3
65408;Sarrancolin;31;4;null;5
65409;Sarriac-Bigorre;26.2;1;null;2.9
65410;Sarrouilles;27.5;3;null;5.2
65411;Sassis;20.5;2;null;8.2
65412;Sauveterre;23.4;1;null;2.9
65413;Sazos;11.1;3;null;3
65414;Ségalas;32.9;0;null;4.5
65415;Ségus;23.8;3;null;5.2
65416;Seich;30.2;0;null;6.1
65417;Séméac;26.7;55;null;6.9
65418;Sénac;20.1;5;null;4.5
65419;Sentous;43.5;1;null;1.7
65420;Sère-en-Lavedan;32.4;2;null;9.8
65421;Sère-Lanso;21.2;0;null;7
65422;Séron;22.3;2;null;4.3
65423;Sère-Rustaing;16;0;null;7.8
65424;Sers;24.6;0;null;5.6
65425;Siarrouy;20.6;6;null;6.1
65426;Sinzos;20.9;2;null;8.3
65427;Siradan;37;2;null;8.7
65428;Sireix;28.6;1;null;4.3
65429;Sombrun;31.9;3;null;1.8
65430;Soréac;9.3;1;null;9.4
65431;Sost;43.1;0;null;1.2
65432;Soublecause;27.6;2;null;6.2
65433;Soues;24.6;16;null;4.2
65435;Soulom;22.3;3;null;2.9
65436;Souyeaux;18.4;3;null;10.4
65437;Tajan;25.4;4;null;8.6
65438;Talazac;25.7;1;null;3.3
65439;Tarasteix;18.6;0;null;4.4
65440;Tarbes;24.7;606;31555;7.4
65441;Thèbe;30.3;2;null;5.4
65442;Thermes-Magnoac;34.4;1;null;5.6
65443;Thuy;16.7;1;null;14.3
65444;Tibiran-Jaunac;40.8;2;null;2.7
65445;Tilhouse;31.4;0;null;6.6
65446;Tostat;21.7;7;null;2.8
65447;Tournay;26.9;15;null;5
65448;Tournous-Darré;31.3;0;null;1.6
65449;Tournous-Devant;36.7;1;null;2.6
65450;Tramezaïgues;14.3;0;null;0
65451;Trébons;24.8;5;null;4.2
65452;Trie-sur-Baïse;42;4;null;2.2
65453;Troubat;21.9;0;null;6.9
65454;Trouley-Labarthe;19.2;0;null;2.8
65455;Tuzaguet;33.1;5;null;4.5
65456;Uglas;25.4;1;null;2.1
65457;Ugnouas;18.3;2;null;5.3
65458;Uz;12.1;0;null;25
65459;Uzer;23.6;1;null;3.7
65460;Vic-en-Bigorre;31.8;38;null;5.7
65461;Vidou;24;0;null;0
65462;Vidouze;28;5;null;5.2
65463;Viella;17.2;2;null;2.9
65464;Vielle-Adour;17.7;1;null;4.7
65465;Vielle-Aure;29.2;2;null;5.7
65466;Vielle-Louron;17;2;null;17.5
65467;Vier-Bordes;20.4;3;null;8.3
65468;Vieuzos;50;1;null;2.6
65469;Viey;12.5;2;null;7.7
65470;Viger;20.3;2;null;3.8
65471;Vignec;20.3;3;null;7.4
65472;Villefranque;24.1;1;null;4.4
65473;Villelongue;25.7;3;null;4
65474;Villembits;26.1;1;null;4.6
65475;Villemur;39.3;0;null;0
65476;Villenave-près-Béarn;25.4;0;null;3.9
65477;Villenave-près-Marsac;11.6;1;null;2.9
65478;Viscos;22.2;0;null;3.2
65479;Visker;26.2;4;null;14
65481;Barèges;24.5;9;null;5.2
65482;Cantaous;39.6;3;null;3.7
66001;L'Albère;26;1;null;16.7
66002;Alénya;22.4;32;null;6.1
66003;Amélie-les-Bains-Palalda;41.6;37;null;3.6
66004;Les Angles;24.6;12;null;6.6
66005;Angoustrine-Villeneuve-des-Escaldes;21;8;null;6.6
66006;Ansignan;26.3;0;null;0.7
66007;Arboussols;27.4;2;null;12.1
66008;Argelès-sur-Mer;35.9;185;null;5.3
66009;Arles-sur-Tech;30.2;24;null;3.9
66010;Ayguatébia-Talau;34.2;0;null;2.9
66011;Bages;23.6;52;null;5.3
66012;Baho;19.5;33;null;5.4
66013;Baillestavy;19.7;1;null;13.8
66014;Baixas;18.4;30;null;4.7
66015;Banyuls-dels-Aspres;23.3;16;null;7.6
66016;Banyuls-sur-Mer;38.6;39;null;9.1
66017;Le Barcarès;37.1;69;66180;4.2
66018;La Bastide;34.2;4;null;4.8
66019;Bélesta;28.1;5;null;5.3
66020;Bolquère;19.8;10;null;12.3
66021;Bompas;26.5;77;66136;6
66022;Boule-d'Amont;20;2;null;10.2
66023;Bouleternère;20.1;6;null;4
66024;Le Boulou;32.6;48;null;4.8
66025;Bourg-Madame;21.6;13;null;5.3
66026;Brouilla;20.3;11;null;4.9
66027;La Cabanasse;16.4;10;null;4.4
66028;Cabestany;27.1;143;66136;8.6
66029;Caixas;34.3;0;null;15.9
66030;Calce;16.7;3;null;13.7
66032;Calmeilles;16.7;0;null;18.4
66033;Camélas;25.9;3;null;11.6
66034;Campôme;23.4;2;null;7.4
66035;Campoussy;7.7;1;null;16.1
66036;Canaveilles;38.5;0;null;4.2
66037;Canet-en-Roussillon;37.1;225;66136;6.6
66038;Canohès;20.6;67;null;8.2
66039;Caramany;32.9;4;null;4.5
66040;Casefabre;20;0;null;2.9
66041;Cases-de-Pène;12.3;13;null;7.9
66042;Cassagnes;29.6;4;null;7.2
66043;Casteil;28.3;4;null;7.1
66044;Castelnou;27.6;3;null;8.8
66045;Catllar;30.6;4;null;7.8
66046;Caudiès-de-Fenouillèdes;35;1;null;5.4
66047;Caudiès-de-Conflent;47.1;0;null;0
66048;Cerbère;31.9;6;null;5.9
66049;Céret;32.6;83;null;7.5
66050;Claira;20.8;54;null;5.3
66051;Clara-Villerach;18.9;4;null;7.6
66052;Codalet;35.3;2;null;9.4
66053;Collioure;43.1;47;null;8.9
66054;Conat;24.6;1;null;10.4
66055;Corbère;12.6;12;null;6.4
66056;Corbère-les-Cabanes;19.2;13;null;3.9
66057;Corneilla-de-Conflent;23.6;6;null;3.5
66058;Corneilla-la-Rivière;17.9;20;null;6.6
66059;Corneilla-del-Vercol;18.8;25;null;5.4
66060;Corsavy;24.4;3;null;4.4
66061;Coustouges;48.4;2;null;3.7
66062;Dorres;23.7;2;null;2.2
66063;Les Cluses;32.2;2;null;4.2
66064;Égat;15.9;11;null;9.4
66065;Elne;21.8;122;null;5
66066;Enveitg;17.6;8;null;6.1
66067;Err;30.3;5;null;4.8
66068;Escaro;21.1;0;null;5.9
66069;Espira-de-l'Agly;18.1;28;null;4.6
66070;Espira-de-Conflent;24.6;0;null;5.8
66071;Estagel;25.5;16;null;5
66072;Estavar;17.4;10;null;11.5
66073;Estoher;31.7;0;null;9.3
66074;Eus;35.5;5;null;11
66075;Eyne;18.4;2;null;9.7
66076;Feilluns;23.5;0;null;5.5
66077;Fenouillet;24.7;2;null;7.9
66078;Fillols;27.9;1;null;8.6
66079;Finestret;28.1;3;null;9.9
66080;Fontpédrouse;34.2;2;null;3.1
66081;Fontrabiouse;21.3;1;null;9.4
66082;Formiguères;11.1;11;null;4.7
66083;Fosse;29.3;0;null;2.7
66084;Fourques;18.6;16;null;5.4
66085;Fuilla;29.2;3;null;5.5
66086;Glorianes;20;0;null;20
66088;Ille-sur-Têt;28.2;54;null;4.5
66089;Joch;18.7;5;null;7.7
66090;Jujols;38.6;1;null;14
66091;Lamanère;50.9;1;null;5.7
66092;Lansac;13.3;1;null;7.9
66093;Laroque-des-Albères;39.5;26;null;7.5
66094;Latour-Bas-Elne;26.2;23;null;4.9
66095;Latour-de-Carol;24.3;8;null;6.3
66096;Latour-de-France;29.8;7;null;4.5
66097;Lesquerde;36;0;null;2.6
66098;La Llagonne;25;1;null;6.6
66099;Llauro;24;4;null;7.8
66100;Llo;20.1;2;null;8.7
66101;Llupia;26.8;15;null;5
66102;Mantet;16.1;0;null;17.9
66103;Marquixanes;20.1;8;null;4.2
66104;Los Masos;18.8;8;null;6.3
66105;Matemale;15.9;2;null;2.5
66106;Maureillas-las-Illas;30.2;26;null;6.3
66107;Maury;28.8;4;null;4.3
66108;Millas;22.7;43;null;4.3
66109;Molitg-les-Bains;30;6;null;8.9
66111;Montalba-le-Château;26.2;0;null;7
66112;Montauriol;25.8;5;null;7.9
66113;Montbolo;54.1;1;null;8.7
66114;Montescot;22.9;21;null;7.6
66115;Montesquieu-des-Albères;33.5;18;null;7.9
66116;Montferrer;25.4;4;null;10.3
66117;Mont-Louis;19.1;3;null;4.5
66118;Montner;22;2;null;5.5
66119;Mosset;27;3;null;9.3
66120;Nahuja;25;0;null;16.1
66121;Néfiach;19;15;null;4.4
66122;Nohèdes;23.8;4;null;11.1
66123;Nyer;32.1;0;null;5.1
66124;Font-Romeu-Odeillo-Via;17.1;31;null;10.2
66125;Olette;35;2;null;5.4
66126;Oms;31.2;4;null;9.9
66127;Opoul-Périllos;15;16;null;3.1
66128;Oreilla;17.4;0;null;5
66129;Ortaffa;20;21;null;5.7
66130;Osséja;22.5;11;null;10
66132;Palau-de-Cerdagne;17.3;6;null;7.8
66133;Palau-del-Vidre;23.4;34;null;6.7
66134;Passa;13.9;11;null;5.8
66136;Perpignan;22.2;1722;66028;8.2
66137;Le Perthus;27.9;9;null;4.1
66138;Peyrestortes;24.6;18;null;4.8
66139;Pézilla-de-Conflent;52.5;0;null;2.6
66140;Pézilla-la-Rivière;19.9;34;null;6.5
66141;Pia;17.4;149;66136;3.8
66142;Planès;17;0;null;0
66143;Planèzes;25.3;3;null;5.7
66144;Pollestres;19.1;63;null;6
66145;Ponteilla;16.7;27;null;5.6
66146;Porta;23.5;1;null;4.5
66147;Porté-Puymorens;17.1;2;null;6.9
66148;Port-Vendres;35.3;25;null;7.3
66149;Prades;32;65;null;6.1
66150;Prats-de-Mollo-la-Preste;33.8;14;null;7.4
66151;Prats-de-Sournia;32.9;2;null;0
66152;Prugnanes;24.5;2;null;2.5
66153;Prunet-et-Belpuig;30.6;0;null;2.3
66154;Puyvalador;19;3;null;5.6
66155;Py;32.5;0;null;5.7
66156;Rabouillet;34;2;null;9.8
66157;Railleu;24.1;0;null;4
66158;Rasiguères;30.1;5;null;3.2
66159;Réal;19.7;1;null;3.8
66160;Reynès;30.7;16;null;9.7
66161;Ria-Sirach;24.9;7;null;4.3
66162;Rigarda;18.6;3;null;5.5
66164;Rivesaltes;22.1;112;66136;4.9
66165;Rodès;21.6;9;null;5
66166;Sahorre;20.5;5;null;4.7
66167;Saillagouse;15;14;null;4.8
66168;Saint-André;33.7;36;null;4
66169;Saint-Arnac;21.7;1;null;5.3
66170;Sainte-Colombe-de-la-Commanderie;21.9;4;null;11.7
66171;Saint-Cyprien;39.9;145;null;5.9
66172;Saint-Estève;28.3;132;66136;6.5
66173;Saint-Féliu-d'Amont;14;11;null;5.7
66174;Saint-Féliu-d'Avall;19.3;29;null;6.1
66175;Saint-Génis-des-Fontaines;38.3;25;null;4.3
66176;Saint-Hippolyte;19.7;32;null;5.3
66177;Saint-Jean-Lasseille;12.8;17;null;6.8
66178;Saint-Jean-Pla-de-Corts;23.6;17;null;6.2
66179;Saint-Laurent-de-Cerdans;40.1;10;null;5.4
66180;Saint-Laurent-de-la-Salanque;32.1;85;null;3.4
66181;Sainte-Léocadie;19.5;0;null;6.2
66182;Sainte-Marie-la-Mer;30.6;62;null;4.3
66183;Saint-Marsal;33.8;0;null;12.9
66184;Saint-Martin-de-Fenouillet;32.1;0;null;2.1
66185;Saint-Michel-de-Llotes;25.6;1;null;9
66186;Saint-Nazaire;22.7;21;null;5.8
66187;Saint-Paul-de-Fenouillet;32.1;16;null;2.1
66188;Saint-Pierre-dels-Forcats;15.7;6;null;7.1
66189;Saleilles;26.5;73;null;7.4
66190;Salses-le-Château;20.2;30;null;3.3
66191;Sansa;16.7;0;null;9.5
66192;Sauto;6.5;1;null;4.3
66193;Serdinya;33.6;3;null;5.9
66194;Serralongue;39.6;4;null;7
66195;Le Soler;20.7;89;null;6.2
66196;Sorède;35.4;28;null;6.7
66197;Souanyas;48.6;0;null;3.3
66198;Sournia;30.9;3;null;2.2
66199;Taillet;25.9;1;null;14.1
66201;Tarerach;37;0;null;2.6
66202;Targassonne;10.8;4;null;5
66203;Taulis;23.1;0;null;7.1
66204;Taurinya;20.2;1;null;6.4
66205;Tautavel;25.6;6;null;7.6
66206;Le Tech;18.7;0;null;10.9
66207;Terrats;21.1;4;null;5.9
66208;Théza;17.4;22;null;9
66209;Thuès-Entre-Valls;36.1;0;null;10.7
66210;Thuir;24.7;84;null;4.6
66211;Tordères;16.9;3;null;14.6
66212;Torreilles;18.6;44;null;4.6
66213;Toulouges;21.1;102;66136;7.8
66214;Tresserre;18.3;8;null;7.9
66215;Trévillach;25.5;0;null;8.1
66216;Trilla;22.7;0;null;6.6
66217;Trouillas;17;26;null;4.5
66218;Ur;24.6;0;null;9
66219;Urbanya;47.8;0;null;0
66220;Valcebollère;28.6;1;null;14.3
66221;Valmanya;27.8;0;null;6.9
66222;Vernet-les-Bains;40;16;null;7.3
66223;Villefranche-de-Conflent;23.8;6;null;3.6
66224;Villelongue-de-la-Salanque;20.6;38;null;4.9
66225;Villelongue-dels-Monts;29.9;19;null;7.4
66226;Villemolaque;16.1;8;null;5.8
66227;Villeneuve-de-la-Raho;24.1;54;null;9.5
66228;Villeneuve-la-Rivière;19.7;13;null;5.3
66230;Vinça;32;17;null;6.2
66231;Vingrau;22.5;6;null;7
66232;Vira;46.2;1;null;0
66233;Vivès;28.8;3;null;8.5
66234;Le Vivier;47.8;0;null;3
67001;Achenheim;23.3;18;null;11.4
67002;Adamswiller;20;1;null;3.3
67003;Albé;21;2;null;5.1
67004;Sommerau;16;12;null;4.2
67005;Alteckendorf;18.5;4;null;6.5
67006;Altenheim;17.8;2;null;3
67008;Altorf;18.3;12;null;6
67009;Altwiller;20.8;3;null;4.4
67010;Andlau;26.8;13;null;7.9
67011;Artolsheim;14.8;8;null;4
67012;Aschbach;15.8;5;null;3.7
67013;Asswiller;18.1;1;null;1.4
67016;Avolsheim;17.1;6;null;6.5
67017;Baerendorf;17.2;3;null;0
67018;Balbronn;18.8;3;null;5.7
67019;Baldenheim;17;10;null;6.3
67020;Barembach;22.8;5;null;2.6
67021;Barr;17.4;69;null;9
67022;Bassemberg;17.2;3;null;2.1
67023;Batzendorf;18.9;4;null;8
67025;Beinheim;18.5;13;null;5.8
67026;Bellefosse;23.8;2;null;6.9
67027;Belmont;26;0;null;10.1
67028;Benfeld;18.9;51;null;6.3
67029;Berg;22.5;1;null;2.4
67030;Bergbieten;17.5;6;null;7.1
67031;Bernardswiller;16.5;15;null;9.6
67032;Bernardvillé;23.9;1;null;4.7
67033;Bernolsheim;15.8;3;null;9.3
67034;Berstett;18.1;23;null;13.7
67035;Berstheim;12.1;2;null;5.6
67036;Bettwiller;22.5;2;null;1.2
67037;Biblisheim;15.8;6;null;5.9
67038;Bietlenheim;19.5;1;null;3
67039;Bilwisheim;14;2;null;9.9
67040;Bindernheim;14;7;null;2.9
67043;Bischheim;16.9;211;67482;8.1
67044;Bischholtz;17.4;1;null;3.5
67045;Bischoffsheim;20.2;20;null;10.9
67046;Bischwiller;18.6;101;67180;2.4
67047;Bissert;16.8;2;null;2.6
67048;Bitschhoffen;17.9;4;null;2.2
67049;Blaesheim;21;11;null;10.1
67050;Blancherupt;10.3;2;null;3.4
67051;Blienschwiller;20.8;3;null;6
67052;Bœrsch;18.3;27;null;10.6
67053;Bœsenbiesen;19.3;2;null;4.6
67054;Bolsenheim;17.1;1;null;6.6
67055;Boofzheim;15.7;9;null;5.2
67056;Bootzheim;11.2;3;null;3.6
67057;Bosselshausen;16.5;3;null;6.3
67058;Bossendorf;12.6;4;null;6
67059;Bourg-Bruche;20.6;2;null;3.3
67060;Bourgheim;9.2;4;null;5.8
67061;Bouxwiller;20.6;23;null;5
67062;Breitenau;16.8;1;null;7.5
67063;Breitenbach;21.7;6;null;4
67065;Breuschwickersheim;25.2;14;null;7.2
67066;La Broque;21.4;17;null;2.4
67067;Brumath;20.7;79;null;8
67068;Buswiller;16.1;2;null;7.5
67069;Buhl;13.7;4;null;2.5
67070;Burbach;20.3;2;null;0.9
67071;Bust;21.2;1;null;3.2
67072;Butten;21;3;null;1.9
67073;Châtenois;16.5;28;null;8.8
67074;Cleebourg;17.8;4;null;3.9
67075;Climbach;19.1;4;null;4.1
67076;Colroy-la-Roche;21;3;null;2.4
67077;Cosswiller;19.7;6;null;4
67078;Crastatt;15.6;1;null;2.5
67079;Crœttwiller;17.7;1;null;4.3
67080;Dachstein;14.1;8;null;7
67081;Dahlenheim;16.1;5;null;8.1
67082;Dalhunden;16;7;null;3.9
67083;Dambach;21.8;6;null;3.6
67084;Dambach-la-Ville;18.8;15;null;7.2
67085;Dangolsheim;16.2;4;null;8.3
67086;Daubensand;19;3;null;7.7
67087;Dauendorf;27.2;6;null;2.9
67088;Dehlingen;19.4;0;null;2.7
67089;Dettwiller;21.1;13;null;4.9
67090;Diebolsheim;17;1;null;3.4
67091;Diedendorf;21.7;2;null;3.1
67092;Dieffenbach-au-Val;23;1;null;6.8
67093;Dieffenbach-lès-Wœrth;19.8;2;null;3
67094;Dieffenthal;15;1;null;3.2
67095;Diemeringen;23.6;17;null;4.3
67096;Dimbsthal;14.6;2;null;10.1
67097;Dingsheim;23;14;null;22.4
67098;Dinsheim-sur-Bruche;16.3;10;null;5.4
67099;Domfessel;19.3;1;null;1.4
67100;Donnenheim;15.9;5;null;12.2
67101;Dorlisheim;25.2;20;null;6.9
67102;Dossenheim-Kochersberg;15.8;2;null;11.4
67103;Dossenheim-sur-Zinsel;24.3;9;null;4.8
67104;Drachenbronn-Birlenbach;19.2;6;null;3.2
67105;Drulingen;24.8;9;null;5.2
67106;Drusenheim;19.9;23;null;5.4
67107;Duntzenheim;18.7;5;null;7.2
67108;Duppigheim;22.3;13;null;5.9
67109;Durningen;16.3;4;null;10.3
67110;Durrenbach;18.5;9;null;4.4
67111;Durstel;25;2;null;3.4
67112;Duttlenheim;18.6;21;null;6.6
67113;Eberbach-Seltz;12.4;3;null;8.1
67115;Ebersheim;17.2;15;null;5.3
67116;Ebersmunster;17.9;2;null;7.2
