nom,nom_minimise,COG,SIREN,code_region,code_departement
Besmont,BESMONT,02079,210200788,32,02
Besny-et-Loizy,BESNY-ET-LOIZY,02080,210200796,32,02
Béthancourt-en-Vaux,BETHANCOURT-EN-VAUX,02081,210200804,32,02
Beugneux,BEUGNEUX,02082,210200812,32,02
Beuvardes,BEUVARDES,02083,210200820,32,02
Bézu-le-Guéry,BEZU-LE-GUERY,02084,210200838,32,02
Bézu-Saint-Germain,BEZU-SAINT-GERMAIN,02085,210200846,32,02
Bichancourt,BICHANCOURT,02086,210208245,32,02
Bieuxy,BIEUXY,02087,210200853,32,02
Bièvres,BIEVRES,02088,210200861,32,02
Billy-sur-Aisne,BILLY-SUR-AISNE,02089,210200879,32,02
Billy-sur-Ourcq,BILLY-SUR-OURCQ,02090,210200887,32,02
Blanzy-lès-Fismes,BLANZY-LES-FISMES,02091,210200895,32,02
Blérancourt,BLERANCOURT,02093,210200903,32,02
Blesmes,BLESMES,02094,210200911,32,02
Bohain-en-Vermandois,BOHAIN-EN-VERMANDOIS,02095,210200929,32,02
Bois-lès-Pargny,BOIS-LES-PARGNY,02096,210200937,32,02
Boncourt,BONCOURT,02097,210200945,32,02
Bonneil,BONNEIL,02098,210200952,32,02
Bonnesvalyn,BONNESVALYN,02099,210200960,32,02
Bony,BONY,02100,210200978,32,02
Bosmont-sur-Serre,BOSMONT-SUR-SERRE,02101,210200986,32,02
Bouconville-Vauclair,BOUCONVILLE-VAUCLAIR,02102,210200994,32,02
Boué,BOUE,02103,210201000,32,02
Bouffignereux,BOUFFIGNEREUX,02104,210201018,32,02
Bouresches,BOURESCHES,02105,210201026,32,02
Bourg-et-Comin,BOURG-ET-COMIN,02106,210201034,32,02
Bourguignon-sous-Coucy,BOURGUIGNON-SOUS-COUCY,02107,210201042,32,02
Bourguignon-sous-Montbavin,BOURGUIGNON-SOUS-MONTBAVIN,02108,210201059,32,02
La Bouteille,BOUTEILLE (LA ),02109,210201067,32,02
Braine,BRAINE,02110,210201075,32,02
Brancourt-en-Laonnois,BRANCOURT-EN-LAONNOIS,02111,210201083,32,02
Brancourt-le-Grand,BRANCOURT-LE-GRAND,02112,210201091,32,02
Brasles,BRASLES,02114,210201109,32,02
Braye-en-Laonnois,BRAYE-EN-LAONNOIS,02115,210201117,32,02
Braye-en-Thiérache,BRAYE-EN-THIERACHE,02116,210201125,32,02
Bray-Saint-Christophe,BRAY-SAINT-CHRISTOPHE,02117,210208070,32,02
Braye,BRAYE,02118,210208088,32,02
Brécy,BRECY,02119,210208096,32,02
Brenelle,BRENELLE,02120,210208104,32,02
Breny,BRENY,02121,210208146,32,02
Brie,BRIE,02122,210201133,32,02
Brissay-Choigny,BRISSAY-CHOIGNY,02123,210208112,32,02
Brissy-Hamégicourt,BRISSY-HAMEGICOURT,02124,210208120,32,02
Brumetz,BRUMETZ,02125,210208153,32,02
Brunehamel,BRUNEHAMEL,02126,210201141,32,02
Bruyères-sur-Fère,BRUYERES-SUR-FERE,02127,210201158,32,02
Bruyères-et-Montbérault,BRUYERES-ET-MONTBERAULT,02128,210201166,32,02
Bruys,BRUYS,02129,210201174,32,02
Bucilly,BUCILLY,02130,210201182,32,02
Bucy-le-Long,BUCY-LE-LONG,02131,210208161,32,02
Bucy-lès-Cerny,BUCY-LES-CERNY,02132,210201190,32,02
Bucy-lès-Pierrepont,BUCY-LES-PIERREPONT,02133,210201208,32,02
Buire,BUIRE,02134,210201216,32,02
Buironfosse,BUIRONFOSSE,02135,210201224,32,02
Burelles,BURELLES,02136,210201232,32,02
Bussiares,BUSSIARES,02137,210201240,32,02
Buzancy,BUZANCY,02138,210201257,32,02
Caillouël-Crépigny,CAILLOUEL-CREPIGNY,02139,210201265,32,02
Camelin,CAMELIN,02140,210201273,32,02
La Capelle,La CAPELLE,02141,210201281,32,02
Castres,CASTRES,02142,210201299,32,02
Le Catelet,CATELET LE,02143,210201307,32,02
Caulaincourt,CAULAINCOURT,02144,210201315,32,02
Caumont,CAUMONT,02145,210201323,32,02
Celles-lès-Condé,CELLES-LES-CONDE,02146,210201331,32,02
Celles-sur-Aisne,CELLES-SUR-AISNE,02148,210201356,32,02
Cerizy,CERIZY,02149,210201364,32,02
Cerny-en-Laonnois,CERNY-EN-LAONNOIS,02150,210201372,32,02
Cerny-lès-Bucy,CERNY-LES-BUCY,02151,210201380,32,02
Cerseuil,CERSEUIL,02152,210201398,32,02
Cessières-Suzy,CESSIERES - SUZY,02153,200086338,32,02
Chacrise,CHACRISE,02154,210201414,32,02
Chaillevois,CHAILLEVOIS,02155,210201422,32,02
Chalandry,CHALANDRY,02156,210201430,32,02
Chambry,CHAMBRY,02157,210201448,32,02
Chamouille,CHAMOUILLE,02158,210201455,32,02
Champs,CHAMPS,02159,210201463,32,02
Chaourse,CHAOURSE,02160,210201471,32,02
La Chapelle-sur-Chézy,CHAPELLE-SUR-CHEZY (LA ),02162,210201497,32,02
Charly-sur-Marne,CHARLY-SUR-MARNE,02163,210201505,32,02
Le Charmel,CHARMEL (LE ),02164,210201513,32,02
Charmes,CHARMES,02165,210201521,32,02
Chartèves,CHARTEVES,02166,210201539,32,02
Chassemy,CHASSEMY,02167,210201547,32,02
Château-Thierry,CHATEAU-THIERRY,02168,210201554,32,02
Châtillon-lès-Sons,CHATILLON-LES-SONS,02169,210201562,32,02
Châtillon-sur-Oise,CHATILLON-SUR-OISE,02170,210201570,32,02
Chaudardes,CHAUDARDES,02171,210201588,32,02
Chaudun,CHAUDUN,02172,210201596,32,02
Chauny,CHAUNY,02173,210201604,32,02
Chavignon,CHAVIGNON,02174,210201612,32,02
Chavigny,CHAVIGNY,02175,210201620,32,02
Chavonne,CHAVONNE,02176,210201638,32,02
Chérêt,CHERET,02177,210201646,32,02
Chermizy-Ailles,CHERMIZY-AILLES,02178,210201653,32,02
Chéry-Chartreuve,CHERY-CHARTREUVE,02179,210201661,32,02
Chéry-lès-Pouilly,CHERY-LES-POUILLY,02180,210201679,32,02
Chéry-lès-Rozoy,CHERY-LES-ROZOY,02181,210201687,32,02
Chevennes,CHEVENNES,02182,210201695,32,02
Chevregny,CHEVREGNY,02183,210201703,32,02
Chevresis-Monceau,CHEVRESIS-MONCEAU,02184,210201711,32,02
Chézy-en-Orxois,CHEZY-EN-ORXOIS,02185,210201729,32,02
Chézy-sur-Marne,CHEZY-SUR-MARNE,02186,210201737,32,02
Chierry,CHIERRY,02187,210201745,32,02
Chigny,CHIGNY,02188,210201752,32,02
Chivres-en-Laonnois,CHIVRES-EN-LAONNOIS,02189,210201760,32,02
Chivres-Val,CHIVRES-VAL,02190,210201778,32,02
Chivy-lès-Étouvelles,CHIVY-LES-ETOUVELLES,02191,210201786,32,02
Chouy,CHOUY,02192,210201794,32,02
Cierges,CIERGES,02193,210208260,32,02
Cilly,CILLY,02194,210201810,32,02
Ciry-Salsogne,CIRY-SALSOGNE,02195,210201828,32,02
Clacy-et-Thierret,CLACY-ET-THIERRET,02196,210201836,32,02
Clairfontaine,CLAIRFONTAINE,02197,210201802,32,02
Clamecy,CLAMECY,02198,210201844,32,02
Clastres,CLASTRES,02199,210201851,32,02
Clermont-les-Fermes,CLERMONT-LES-FERMES,02200,210201869,32,02
Cœuvres-et-Valsery,COEUVRES-ET-VALSERY,02201,210201877,32,02
Coincy,COINCY-L'ABBAYE,02203,210201885,32,02
Coingt,COINGT,02204,210201893,32,02
Colligis-Crandelain,COLLIGIS-CRANDELAIN,02205,210201901,32,02
Colonfay,COLONFAY,02206,210201919,32,02
Commenchon,COMMENCHON,02207,210201927,32,02
Concevreux,CONCEVREUX,02208,210201935,32,02
Condé-en-Brie,CONDE-EN-BRIE,02209,210201943,32,02
Condé-sur-Aisne,CONDE-SUR-AISNE,02210,210201950,32,02
Condé-sur-Suippe,CONDE-SUR-SUIPPE,02211,210201968,32,02
Condren,CONDREN,02212,210201976,32,02
Connigis,CONNIGIS,02213,210201984,32,02
Contescourt,CONTESCOURT,02214,210201992,32,02
Corbeny,CORBENY,02215,210202008,32,02
Corcy,CORCY,02216,210202016,32,02
Coucy-le-Château-Auffrique,COUCY-LE-CHATEAU-AUFFRIQUE,02217,210202024,32,02
Coucy-lès-Eppes,COUCY-LES-EPPES,02218,210202032,32,02
Coucy-la-Ville,COUCY-LA-VILLE,02219,210202040,32,02
Coulonges-Cohan,COULONGES-COHAN,02220,210202057,32,02
Coupru,COUPRU,02221,210202065,32,02
Courbes,COURBES,02222,210202073,32,02
Courboin,COURBOIN,02223,210202081,32,02
Courcelles-sur-Vesle,COURCELLES-SUR-VESLES,02224,210202099,32,02
Courchamps,COURCHAMPS,02225,210202107,32,02
Courmelles,COURMELLES,02226,210202115,32,02
Courmont,COURMONT,02227,210202123,32,02
Courtemont-Varennes,COURTEMONT-VARENNES,02228,210202131,32,02
Courtrizy-et-Fussigny,COURTRIZY-ET-FUSSIGNY,02229,210202149,32,02
Couvrelles,COUVRELLES,02230,210202156,32,02
Couvron-et-Aumencourt,COUVRON-ET-AUMENCOURT,02231,210202164,32,02
Coyolles,COYOLLES,02232,210202172,32,02
Cramaille,CRAMAILLE,02233,210202180,32,02
Craonne,CRAONNE,02234,210202198,32,02
Craonnelle,CRAONNELLE,02235,210202206,32,02
Crécy-au-Mont,CRECY-AU-MONT,02236,210202214,32,02
Crécy-sur-Serre,CRECY-SUR-SERRE,02237,210202222,32,02
Crépy,CREPY,02238,210202230,32,02
Crézancy,CREZANCY,02239,210202248,32,02
Croix-Fonsomme,CROIX-FONSOMMES,02240,210202255,32,02
La Croix-sur-Ourcq,CROIX-SUR-OURCQ (LA ),02241,210202263,32,02
Crouttes-sur-Marne,CROUTTES-SUR-MARNE,02242,210202271,32,02
Crouy,CROUY,02243,210202289,32,02
Crupilly,CRUPILLY,02244,210202297,32,02
Cuffies,CUFFIES,02245,210202305,32,02
Cugny,CUGNY,02246,210202313,32,02
Cuirieux,CUIRIEUX,02248,210202321,32,02
Cuiry-Housse,CUIRY-HOUSSE,02249,210202339,32,02
Cuiry-lès-Chaudardes,CUIRY-LES-CHAUDARDES,02250,210202347,32,02
Cuiry-lès-Iviers,CUIRY-LES-IVIERS,02251,210202354,32,02
Cuissy-et-Geny,CUISSY-ET-GENY,02252,210202362,32,02
Cuisy-en-Almont,CUISY-EN-ALMONT,02253,210202370,32,02
Cutry,CUTRY,02254,210202388,32,02
Cys-la-Commune,CYS-LA-COMMUNE,02255,210202396,32,02
Dagny-Lambercy,DAGNY-LAMBERCY,02256,210202404,32,02
Dallon,DALLON,02257,210202412,32,02
Dammard,DAMMARD,02258,210202420,32,02
Dampleux,DAMPLEUX,02259,210202438,32,02
Danizy,DANIZY,02260,210202446,32,02
Dercy,DERCY,02261,210202453,32,02
Deuillet,DEUILLET,02262,210202461,32,02
Dhuizel,DHUIZEL,02263,210202479,32,02
Dizy-le-Gros,DIZY-LE-GROS,02264,210202487,32,02
Dohis,DOHIS,02265,210202495,32,02
Dolignon,DOLIGNON,02266,210202503,32,02
Dommiers,DOMMIERS,02267,210202511,32,02
Domptin,DOMPTIN,02268,210202529,32,02
Dorengt,DORENGT,02269,210202537,32,02
Douchy,DOUCHY,02270,210202545,32,02
Dravegny,DRAVEGNY,02271,210202552,32,02
Droizy,DROIZY,02272,210202560,32,02
Dury,DURY,02273,210202578,32,02
Ébouleau,EBOULEAU,02274,210202586,32,02
Effry,EFFRY,02275,210202594,32,02
Englancourt,ENGLANCOURT,02276,210202602,32,02
Épagny,EPAGNY,02277,210202610,32,02
Éparcy,EPARCY,02278,210202628,32,02
Épaux-Bézu,EPAUX-BEZU,02279,210202636,32,02
Épieds,EPIEDS,02280,210202644,32,02
L'Épine-aux-Bois,EPINE-AUX-BOIS (L' ),02281,210202651,32,02
Eppes,EPPES,02282,210202669,32,02
Erlon,ERLON,02283,210202677,32,02
Erloy,ERLOY,02284,210202685,32,02
Esquéhéries,ESQUEHERIES,02286,210202693,32,02
Essigny-le-Grand,ESSIGNY-LE-GRAND,02287,210202701,32,02
Essigny-le-Petit,ESSIGNY-LE-PETIT,02288,210202719,32,02
Essises,ESSISES,02289,210202727,32,02
Essômes-sur-Marne,ESSOMES-SUR-MARNE,02290,210202735,32,02
Estrées,ESTREES,02291,210202743,32,02
Étampes-sur-Marne,ETAMPES-SUR-MARNE,02292,210202750,32,02
Étaves-et-Bocquiaux,ETAVES-ET-BOCQUIAUX,02293,210202768,32,02
Étouvelles,ETOUVELLES,02294,210202776,32,02
Étréaupont,ETREAUPONT,02295,210202784,32,02
Étreillers,ETREILLERS,02296,210202792,32,02
Étrépilly,ETREPILLY,02297,210202800,32,02
Étreux,ETREUX,02298,210202818,32,02
Évergnicourt,EVERGNICOURT,02299,210202826,32,02
Faverolles,FAVEROLLES,02302,210202842,32,02
Fayet,FAYET,02303,210202859,32,02
La Fère,LA FERE,02304,210202867,32,02
Fère-en-Tardenois,FERE-EN-TARDENOIS,02305,210202875,32,02
La Ferté-Chevresis,FERTE-CHEVRESIS (LA ),02306,210202883,32,02
La Ferté-Milon,FERTE-MILON (LA ),02307,210202891,32,02
Fesmy-le-Sart,FESMY-LE-SART,02308,210202909,32,02
Festieux,FESTIEUX,02309,210202917,32,02
Fieulaine,FIEULAINE,02310,210202925,32,02
Filain,FILAIN,02311,210202933,32,02
La Flamengrie,LA FLAMENGRIE,02312,210202941,32,02
Flavigny-le-Grand-et-Beaurain,FLAVIGNY-LE-GRAND,02313,210202958,32,02
Flavy-le-Martel,FLAVY-LE-MARTEL,02315,210202966,32,02
Fleury,FLEURY,02316,210202974,32,02
Fluquières,FLUQUIERES,02317,210202982,32,02
Folembray,FOLEMBRAY,02318,210202990,32,02
Fonsomme,FONSOMMES,02319,210203006,32,02
Fontaine-lès-Clercs,FONTAINE-LES-CLERCS,02320,210203014,32,02
Fontaine-lès-Vervins,FONTAINE-LES-VERVINS,02321,210203022,32,02
Fontaine-Notre-Dame,FONTAINE-NOTRE-DAME,02322,210203030,32,02
Fontaine-Uterte,FONTAINE-UTERTE,02323,210203048,32,02
Fontenelle,FONTENELLE,02324,210203055,32,02
Fontenoy,FONTENOY,02326,210203071,32,02
Foreste,FORESTE,02327,210203089,32,02
Fossoy,FOSSOY,02328,210203097,32,02
Fourdrain,FOURDRAIN,02329,210203105,32,02
Francilly-Selency,FRANCILLY-SELENCY,02330,210203113,32,02
Franqueville,FRANQUEVILLE,02331,210203121,32,02
Fresnes-en-Tardenois,FRESNES-EN-TARDENOIS,02332,210203139,32,02
Fresnes-sous-Coucy,FRESNES-SOUS-COUCY,02333,210203147,32,02
Fresnoy-le-Grand,FRESNOY-LE-GRAND,02334,210203154,32,02
Fressancourt,FRESSANCOURT,02335,210203162,32,02
Frières-Faillouël,FRIERES-FAILLOUEL,02336,210203170,32,02
Froidestrées,FROIDESTREES,02337,210203188,32,02
Froidmont-Cohartille,FROIDMONT-COHARTILLE,02338,210203196,32,02
Gandelu,GANDELU,02339,210203204,32,02
Gauchy,GAUCHY,02340,210203212,32,02
Gercy,GERCY,02341,210203220,32,02
Gergny,GERGNY,02342,210203238,32,02
Germaine,GERMAINE,02343,210203246,32,02
Gibercourt,GIBERCOURT,02345,210203261,32,02
Gizy,GIZY,02346,210203279,32,02
Gland,GLAND,02347,210203287,32,02
Goudelancourt-lès-Berrieux,GOUDELANCOURT-LES-BERRIEUX,02349,210203303,32,02
Goudelancourt-lès-Pierrepont,GOUDELANCOURT-LES-PIERREPONT,02350,210203311,32,02
Goussancourt,GOUSSANCOURT,02351,210203329,32,02
Gouy,GOUY,02352,210203337,32,02
Grandlup-et-Fay,GRANDLUP-ET-FAY,02353,210203345,32,02
Grandrieux,GRANDRIEUX,02354,210203352,32,02
Gricourt,GRICOURT,02355,210203360,32,02
Grisolles,GRISOLLES,02356,210203378,32,02
Gronard,GRONARD,02357,210203386,32,02
Grougis,GROUGIS,02358,210203394,32,02
Grugies,GRUGIES,02359,210203402,32,02
Villeneuve-sur-Aisne,VILLENEUVE SUR AISNE,02360,200085280,32,02
Guise,GUISE,02361,210203428,32,02
Guivry,GUIVRY,02362,210203436,32,02
Guny,GUNY,02363,210203444,32,02
Guyencourt,GUYENCOURT,02364,210203451,32,02
Hannapes,HANNAPES,02366,210203469,32,02
Happencourt,HAPPENCOURT,02367,210203477,32,02
Haramont,HARAMONT,02368,210203485,32,02
Harcigny,HARCIGNY,02369,210203493,32,02
Hargicourt,HARGICOURT,02370,210203501,32,02
Harly,HARLY,02371,210203519,32,02
Hartennes-et-Taux,HARTENNES-ET-TAUX,02372,210203527,32,02
Hary,HARY,02373,210203535,32,02
Lehaucourt,LEHAUCOURT,02374,210203543,32,02
Hautevesnes,HAUTEVESNES,02375,210203550,32,02
Hauteville,HAUTEVILLE,02376,210203568,32,02
Haution,HAUTION,02377,210203576,32,02
La Hérie,HERIE (LA ),02378,210203584,32,02
Le Hérie-la-Viéville,HERIE-LA-VIEVILLE (LE ),02379,210203592,32,02
Hinacourt,HINACOURT,02380,210203600,32,02
Hirson,HIRSON,02381,210203618,32,02
Holnon,HOLNON,02382,210203626,32,02
Homblières,HOMBLIERES,02383,210203634,32,02
Houry,HOURY,02384,210203642,32,02
Housset,HOUSSET,02385,210203659,32,02
Iron,IRON,02386,210203667,32,02
Itancourt,ITANCOURT,02387,210203675,32,02
Iviers,IVIERS,02388,210203683,32,02
Jaulgonne,JAULGONNE,02389,210203691,32,02
Jeancourt,JEANCOURT,02390,210203709,32,02
Jeantes,JEANTES,02391,210203717,32,02
Joncourt,JONCOURT,02392,210203725,32,02
Jouaignes,JOUAIGNES,02393,210203733,32,02
Jumencourt,JUMENCOURT,02395,210203741,32,02
Jumigny,JUMIGNY,02396,210203758,32,02
Jussy,JUSSY,02397,210203766,32,02
Juvigny,JUVIGNY,02398,210203774,32,02
Juvincourt-et-Damary,JUVINCOURT-ET-DAMARY,02399,210203782,32,02
Laffaux,LAFFAUX,02400,210203790,32,02
Laigny,LAIGNY,02401,210203808,32,02
Lanchy,LANCHY,02402,210203816,32,02
Landifay-et-Bertaignemont,LANDIFAY-ET-BERTAIGNEMONT,02403,210203824,32,02
Landouzy-la-Cour,LANDOUZY-LA-COUR,02404,210203832,32,02
Landouzy-la-Ville,LANDOUZY-LA-VILLE,02405,210203840,32,02
Landricourt,LANDRICOURT,02406,210203857,32,02
Laniscourt,LANISCOURT,02407,210203865,32,02
Laon,LAON,02408,210203873,32,02
Lappion,LAPPION,02409,210203881,32,02
Largny-sur-Automne,LARGNY-SUR-AUTOMNE,02410,210203899,32,02
Latilly,LATILLY,02411,210203907,32,02
Launoy,LAUNOY,02412,210203915,32,02
Laval-en-Laonnois,LAVAL-EN-LAONNOIS,02413,210203923,32,02
Lavaqueresse,LAVAQUERESSE,02414,210203931,32,02
Laversine,LAVERSINE,02415,210203949,32,02
Lemé,LEME,02416,210203956,32,02
Lempire,LEMPIRE,02417,210203964,32,02
Lerzy,LERZY,02418,210203972,32,02
Leschelle,LESCHELLE,02419,210203980,32,02
Lesdins,LESDINS,02420,210203998,32,02
Lesges,LESGES,02421,210204004,32,02
Lesquielles-Saint-Germain,LESQUIELLES-SAINT-GERMAIN,02422,210204012,32,02
Leuilly-sous-Coucy,LEUILLY-SOUS-COUCY,02423,210204020,32,02
Leury,LEURY,02424,210204038,32,02
Leuze,LEUZE,02425,210204046,32,02
Levergies,LEVERGIES,02426,210204053,32,02
Lhuys,LHUYS,02427,210204061,32,02
Licy-Clignon,LICY-CLIGNON,02428,210204079,32,02
Lierval,LIERVAL,02429,210204087,32,02
Liesse-Notre-Dame,LIESSE-NOTRE-DAME,02430,210204095,32,02
Liez,LIEZ,02431,210204103,32,02
Limé,LIME,02432,210204111,32,02
Lislet,LISLET,02433,210204129,32,02
Logny-lès-Aubenton,LOGNY-LES-AUBENTON,02435,210204145,32,02
Longpont,LONGPONT,02438,210204152,32,02
Les Septvallons,LES SEPTVALLONS,02439,200055606,32,02
Lor,LOR,02440,210204178,32,02
Louâtre,LOUATRE,02441,210204186,32,02
Loupeigne,LOUPEIGNE,02442,210204194,32,02
Lucy-le-Bocage,LUCY-LE-BOCAGE,02443,210204202,32,02
Lugny,LUGNY,02444,210204210,32,02
Luzoir,LUZOIR,02445,210204228,32,02
Ly-Fontaine,LY-FONTAINE,02446,210204236,32,02
Maast-et-Violaine,MAAST-ET-VIOLAINE,02447,210204244,32,02
Mâchecourt,MACHECOURT,02448,210204251,32,02
Macogny,MACOGNY,02449,210204269,32,02
Macquigny,MACQUIGNY,02450,210204277,32,02
Magny-la-Fosse,MAGNY-LA-FOSSE,02451,210204293,32,02
Maissemy,MAISSEMY,02452,210204285,32,02
Maizy,MAIZY,02453,210204301,32,02
La Malmaison,LA MALMAISON,02454,210204319,32,02
Malzy,MALZY,02455,210204327,32,02
Manicamp,MANICAMP,02456,210204335,32,02
Marchais,MARCHAIS,02457,210204343,32,02
Dhuys et Morin-en-Brie,DHUYS ET MORIN EN BRIE,02458,200053411,32,02
Marcy,MARCY,02459,210204368,32,02
Marcy-sous-Marle,MARCY-SOUS-MARLE,02460,210204376,32,02
Marest-Dampcourt,MAREST-DAMPCOURT,02461,210204384,32,02
Mareuil-en-Dôle,MAREUIL-EN-DOLE,02462,210204392,32,02
Marfontaine,MARFONTAINE,02463,210204400,32,02
Margival,MARGIVAL,02464,210204418,32,02
Marigny-en-Orxois,MARIGNY-EN-ORXOIS,02465,210204426,32,02
Marizy-Sainte-Geneviève,MARIZY-SAINTE-GENEVIEVE,02466,210204434,32,02
Marizy-Saint-Mard,MARIZY-SAINT-MARD,02467,210204442,32,02
Marle,MARLE,02468,210204459,32,02
Marly-Gomont,MARLY-GOMONT,02469,210204467,32,02
Martigny,MARTIGNY,02470,210204475,32,02
Martigny-Courpierre,MARTIGNY-COURPIERRE,02471,210204483,32,02
Mauregny-en-Haye,MAUREGNY-EN-HAYE,02472,210204491,32,02
Mayot,MAYOT,02473,210204509,32,02
Mennessis,MENNESSIS,02474,210204517,32,02
Mennevret,MENNEVRET,02476,210204533,32,02
Mercin-et-Vaux,MERCIN-ET-VAUX,02477,210204541,32,02
Merlieux-et-Fouquerolles,MERLIEUX-ET-FOUQUEROLLES,02478,210204558,32,02
Mesbrecourt-Richecourt,MESBRECOURT-RICHECOURT,02480,210204574,32,02
Mesnil-Saint-Laurent,MESNIL-SAINT-LAURENT,02481,210204582,32,02
Meurival,MEURIVAL,02482,210204590,32,02
Mézières-sur-Oise,MEZIERES-SUR-OISE,02483,210204608,32,02
Mézy-Moulins,MEZY-MOULINS,02484,210204616,32,02
Missy-aux-Bois,MISSY-AUX-BOIS,02485,210204624,32,02
Missy-lès-Pierrepont,MISSY-LES-PIERREPONT,02486,210204632,32,02
Missy-sur-Aisne,MISSY-SUR-AISNE,02487,210204640,32,02
Molain,MOLAIN,02488,210204657,32,02
Molinchart,MOLINCHART,02489,210204665,32,02
Monampteuil,MONAMPTEUIL,02490,210204673,32,02
Monceau-le-Neuf-et-Faucouzy,MONCEAU-LE-NEUF-FAUCOUZY,02491,210204681,32,02
Monceau-lès-Leups,MONCEAU-LES-LEUPS,02492,210204699,32,02
Monceau-le-Waast,MONCEAU-LE-WAAST,02493,210204707,32,02
Monceau-sur-Oise,MONCEAU-SUR-OISE,02494,210204715,32,02
Mondrepuis,MONDREPUIS,02495,210204723,32,02
Monnes,MONNES,02496,210204731,32,02
Mons-en-Laonnois,MONS-EN-LAONNOIS,02497,210204749,32,02
Montaigu,MONTAIGU,02498,210204756,32,02
Montbavin,MONTBAVIN,02499,210204764,32,02
Montbrehain,MONTBREHAIN,02500,210204772,32,02
Montchâlons,MONTCHALONS,02501,210204780,32,02
Montcornet,MONTCORNET,02502,210204798,32,02
Mont-d'Origny,MONT-D'ORIGNY,02503,210204806,32,02
Montescourt-Lizerolles,MONTESCOURT-LIZEROLLES,02504,210204814,32,02
Montfaucon,MONTFAUCON,02505,210204822,32,02
Montgobert,MONTGOBERT,02506,210204830,32,02
Montgru-Saint-Hilaire,MONTGRU-SAINT-HILAIRE,02507,210204848,32,02
Monthenault,MONTHENAULT,02508,210204855,32,02
Monthiers,MONTHIERS,02509,210204863,32,02
Monthurel,MONTHUREL,02510,210204871,32,02
Montigny-en-Arrouaise,MONTIGNY-EN-ARROUAISE,02511,210204889,32,02
Montigny-l'Allier,MONTIGNY-L'ALLIER,02512,210204897,32,02
Montigny-le-Franc,MONTIGNY-LE-FRANC,02513,210204905,32,02
Montigny-Lengrain,MONTIGNY-LENGRAIN,02514,210204913,32,02
Montigny-lès-Condé,MONTIGNY-LES-CONDE,02515,210204921,32,02
Montigny-sous-Marle,MONTIGNY-SOUS-MARLE,02516,210204939,32,02
Montigny-sur-Crécy,MONTIGNY-SUR-CRECY,02517,210204947,32,02
Montlevon,MONTLEVON,02518,210204954,32,02
Montloué,MONTLOUE,02519,210204962,32,02
Mont-Notre-Dame,MONT-NOTRE-DAME,02520,210204970,32,02
Montreuil-aux-Lions,MONTREUIL-AUX-LIONS,02521,210204988,32,02
Mont-Saint-Jean,MONT-SAINT-JEAN,02522,210204996,32,02
Mont-Saint-Martin,MONT-SAINT-MARTIN,02523,210205001,32,02
Mont-Saint-Père,MONT-SAINT-PERE,02524,210205019,32,02
Morcourt,MORCOURT,02525,210205027,32,02
Morgny-en-Thiérache,MORGNY-EN-THIERACHE,02526,210205035,32,02
Morsain,MORSAIN,02527,210205043,32,02
Mortefontaine,MORTEFONTAINE,02528,210205050,32,02
Mortiers,MORTIERS,02529,210205068,32,02
Moulins,MOULINS,02530,210205076,32,02
Moussy-Verneuil,MOUSSY-VERNEUIL,02531,210205084,32,02
Moÿ-de-l'Aisne,MOY-DE-L'AISNE,02532,210205092,32,02
Muret-et-Crouttes,MURET-ET-CROUTTES,02533,210205100,32,02
Muscourt,MUSCOURT,02534,210205118,32,02
Nampcelles-la-Cour,NAMPCELLES-LA-COUR,02535,210205126,32,02
Nampteuil-sous-Muret,NAMPTEUIL-SOUS-MURET,02536,210205134,32,02
Nanteuil-la-Fosse,NANTEUIL-LA-FOSSE,02537,210205142,32,02
Nanteuil-Notre-Dame,NANTEUIL-NOTRE-DAME,02538,210205159,32,02
Nauroy,NAUROY,02539,210205167,32,02
Nesles-la-Montagne,NESLES-LA-MONTAGNE,02540,210205175,32,02
Neufchâtel-sur-Aisne,NEUFCHATEL-SUR-AISNE,02541,210205183,32,02
Neuflieux,NEUFLIEUX,02542,210205191,32,02
Neuilly-Saint-Front,NEUILLY-SAINT-FRONT,02543,210205209,32,02
Neuve-Maison,NEUVE-MAISON,02544,210205217,32,02
La Neuville-Bosmont,NEUVILLE-BOSMONT (LA),02545,210205225,32,02
La Neuville-en-Beine,NEUVILLE-EN-BEINE (LA ),02546,210205233,32,02
La Neuville-Housset,NEUVILLE-HOUSSET (LA ),02547,210205241,32,02
La Neuville-lès-Dorengt,NEUVILLE-LES-DORENGT (LA ),02548,210205258,32,02
Neuville-Saint-Amand,NEUVILLE-SAINT-AMAND,02549,210205266,32,02
Neuville-sur-Ailette,NEUVILLE-SUR-AILETTE,02550,210205274,32,02
Neuville-sur-Margival,NEUVILLE-SUR-MARGIVAL,02551,210205282,32,02
Neuvillette,NEUVILLETTE,02552,210205290,32,02
Nizy-le-Comte,NIZY-LE-COMTE,02553,210205308,32,02
Nogentel,NOGENTEL,02554,210205316,32,02
Nogent-l'Artaud,NOGENT-L'ARTAUD,02555,210205324,32,02
Noircourt,NOIRCOURT,02556,210205332,32,02
Noroy-sur-Ourcq,NOROY-SUR-OURCQ,02557,210205340,32,02
Le Nouvion-en-Thiérache,NOUVION-EN-THIERACHE (LE ),02558,210205357,32,02
Nouvion-et-Catillon,NOUVION-ET-CATILLON,02559,210205365,32,02
Nouvion-le-Comte,NOUVION-LE-COMTE,02560,210205373,32,02
